month,permno,in_sp500_proxy
2018-08,23819,1
2018-08,69796,1
2018-08,13447,1
2018-08,79323,1
2018-08,75828,1
2018-08,43553,1
2018-08,86356,1
2018-08,48506,1
2018-08,68144,1
2018-08,85631,1
2018-08,82800,1
2018-08,88031,1
2018-08,84597,1
2018-08,70332,1
2018-08,72726,1
2018-08,10696,1
2018-08,80924,1
2018-08,86136,1
2018-08,17942,1
2018-08,82642,1
2018-08,88860,1
2018-08,77338,1
2018-08,87657,1
2018-08,89269,1
2018-08,21776,1
2018-08,75241,1
2018-08,13314,1
2018-08,93096,1
2018-08,84769,1
2018-08,10516,1
2018-08,10138,1
2018-08,85348,1
2018-08,92239,1
2018-08,17144,1
2018-08,48486,1
2018-08,83111,1
2018-08,22293,1
2018-08,25232,1
2018-08,79103,1
2018-08,92121,1
2018-08,22509,1
2018-08,15826,1
2018-08,14295,1
2018-08,23712,1
2018-08,61621,1
2018-08,87184,1
2018-08,13911,1
2018-08,81061,1
2018-08,40125,1
2018-08,35554,1
2018-08,16087,1
2018-08,16678,1
2018-08,14040,1
2018-08,91983,1
2018-08,89070,1
2018-08,11404,1
2018-08,61241,1
2018-08,15707,1
2018-08,23931,1
2018-08,58246,1
2018-08,60506,1
2018-08,13688,1
2018-08,86228,1
2018-08,91103,1
2018-08,14776,1
2018-08,26825,1
2018-08,41355,1
2018-08,41080,1
2018-08,14338,1
2018-08,37284,1
2018-08,60599,1
2018-08,13628,1
2018-08,23660,1
2018-08,82598,1
2018-08,14714,1
2018-08,89014,1
2018-08,84381,1
2018-08,85914,1
2018-08,64995,1
2018-08,76709,1
2018-08,87137,1
2018-08,87432,1
2018-08,43350,1
2018-08,13511,1
2018-08,35044,1
2018-08,10909,1
2018-08,15720,1
2018-08,23536,1
2018-08,22779,1
2018-08,22517,1
2018-08,32870,1
2018-08,81774,1
2018-08,76605,1
2018-08,78987,1
2018-08,28484,1
2018-08,90880,1
2018-08,52695,1
2018-08,21573,1
2018-08,44206,1
2018-08,34817,1
2018-08,88873,1
2018-08,76201,1
2018-08,34746,1
2018-08,93089,1
2018-08,14889,1
2018-08,81540,1
2018-08,85753,1
2018-08,81481,1
2018-08,25582,1
2018-08,92203,1
2018-08,12449,1
2018-08,13379,1
2018-08,21020,1
2018-08,77730,1
2018-08,46578,1
2018-08,91152,1
2018-08,66384,1
2018-08,15069,1
2018-08,25778,1
2018-08,75107,1
2018-08,23026,1
2018-08,46886,1
2018-08,82775,1
2018-08,84032,1
2018-08,76226,1
2018-08,42906,1
2018-08,85257,1
2018-08,90808,1
2018-08,87056,1
2018-08,76639,1
2018-08,11786,1
2018-08,23579,1
2018-08,11674,1
2018-08,11896,1
2018-08,10933,1
2018-08,77661,1
2018-08,39490,1
2018-08,11618,1
2018-08,86021,1
2018-08,37584,1
2018-08,25081,1
2018-08,84723,1
2018-08,90199,1
2018-08,21207,1
2018-08,92257,1
2018-08,12448,1
2018-08,45911,1
2018-08,29946,1
2018-08,52476,1
2018-08,21371,1
2018-08,89533,1
2018-08,86288,1
2018-08,92402,1
2018-08,81736,1
2018-08,26710,1
2018-08,92614,1
2018-08,90520,1
2018-08,91849,1
2018-08,89195,1
2018-08,79906,1
2018-08,90601,1
2018-08,83621,1
2018-08,11891,1
2018-08,30681,1
2018-08,92322,1
2018-08,24053,1
2018-08,82686,1
2018-08,24985,1
2018-08,83862,1
2018-08,15859,1
2018-08,84761,1
2018-08,77357,1
2018-08,52090,1
2018-08,90272,1
2018-08,92221,1
2018-08,24010,1
2018-08,52708,1
2018-08,80320,1
2018-08,84373,1
2018-08,75100,1
2018-08,12062,1
2018-08,16600,1
2018-08,16343,1
2018-08,85621,1
2018-08,16267,1
2018-08,15202,1
2018-08,46674,1
2018-08,82651,1
2018-08,88661,1
2018-08,15703,1
2018-08,57568,1
2018-08,81655,1
2018-08,56274,1
2018-08,61815,1
2018-08,77496,1
2018-08,93312,1
2018-08,49015,1
2018-08,93132,1
2018-08,21186,1
2018-08,59248,1
2018-08,23229,1
2018-08,15478,1
2018-08,23393,1
2018-08,89508,1
2018-08,75034,1
2018-08,80080,1
2018-08,11990,1
2018-08,13035,1
2018-08,79698,1
2018-08,69649,1
2018-08,15315,1
2018-08,85459,1
2018-08,11403,1
2018-08,13949,1
2018-08,77606,1
2018-08,91068,1
2018-08,42877,1
2018-08,38093,1
2018-08,32803,1
2018-08,36003,1
2018-08,14567,1
2018-08,85663,1
2018-08,17787,1
2018-08,87717,1
2018-08,90664,1
2018-08,87299,1
2018-08,75607,1
2018-08,25953,1
2018-08,52978,1
2018-08,14231,1
2018-08,65541,1
2018-08,80204,1
2018-08,90248,1
2018-08,77037,1
2018-08,23473,1
2018-08,12476,1
2018-08,14988,1
2018-08,90178,1
2018-08,90312,1
2018-08,88664,1
2018-08,16736,1
2018-08,88949,1
2018-08,47626,1
2018-08,14939,1
2018-08,89217,1
2018-08,90829,1
2018-08,90386,1
2018-08,84588,1
2018-08,21792,1
2018-08,13641,1
2018-08,25320,1
2018-08,12650,1
2018-08,75912,1
2018-08,59010,1
2018-08,42585,1
2018-08,75591,1
2018-08,34032,1
2018-08,82307,1
2018-08,86964,1
2018-08,80539,1
2018-08,14182,1
2018-08,14558,1
2018-08,44329,1
2018-08,93429,1
2018-08,77462,1
2018-08,79637,1
2018-08,83534,1
2018-08,13936,1
2018-08,89866,1
2018-08,76095,1
2018-08,24643,1
2018-08,80286,1
2018-08,90071,1
2018-08,84262,1
2018-08,90925,1
2018-08,91547,1
2018-08,93101,1
2018-08,12623,1
2018-08,57817,1
2018-08,76230,1
2018-08,76082,1
2018-08,16595,1
2018-08,81677,1
2018-08,89002,1
2018-08,87541,1
2018-08,91041,1
2018-08,84129,1
2018-08,80191,1
2018-08,91063,1
2018-08,40272,1
2018-08,60986,1
2018-08,32986,1
2018-08,27043,1
2018-08,42200,1
2018-08,85035,1
2018-08,58819,1
2018-08,19166,1
2018-08,60206,1
2018-08,60687,1
2018-08,62308,1
2018-08,16431,1
2018-08,68196,1
2018-08,38762,1
2018-08,86979,1
2018-08,17685,1
2018-08,79785,1
2018-08,86196,1
2018-08,52230,1
2018-08,76185,1
2018-08,17743,1
2018-08,71271,1
2018-08,91668,1
2018-08,17929,1
2018-08,82581,1
2018-08,13983,1
2018-08,75654,1
2018-08,92778,1
2018-08,76795,1
2018-08,44601,1
2018-08,88863,1
2018-08,86719,1
2018-08,85002,1
2018-08,91594,1
2018-08,88182,1
2018-08,14579,1
2018-08,79210,1
2018-08,65307,1
2018-08,87034,1
2018-08,53065,1
2018-08,76712,1
2018-08,29938,1
2018-08,11600,1
2018-08,16753,1
2018-08,77660,1
2018-08,83597,1
2018-08,27991,1
2018-08,79265,1
2018-08,62498,1
2018-08,14984,1
2018-09,14593,1
2018-09,84788,1
2018-09,10107,1
2018-09,14542,1
2018-09,13407,1
2018-09,47896,1
2018-09,22111,1
2018-09,90319,1
2018-09,11850,1
2018-09,59408,1
2018-09,83443,1
2018-09,55976,1
2018-09,92611,1
2018-09,92655,1
2018-09,38703,1
2018-09,21936,1
2018-09,66181,1
2018-09,17778,1
2018-09,14541,1
2018-09,91233,1
2018-09,76076,1
2018-09,65875,1
2018-09,59328,1
2018-09,19561,1
2018-09,18163,1
2018-09,11308,1
2018-09,10104,1
2018-09,66093,1
2018-09,70519,1
2018-09,22752,1
2018-09,26403,1
2018-09,86580,1
2018-09,89393,1
2018-09,89525,1
2018-09,13856,1
2018-09,13721,1
2018-09,14008,1
2018-09,12490,1
2018-09,75510,1
2018-09,43449,1
2018-09,20482,1
2018-09,92602,1
2018-09,48725,1
2018-09,90215,1
2018-09,10145,1
2018-09,50876,1
2018-09,13901,1
2018-09,57665,1
2018-09,22592,1
2018-09,15579,1
2018-09,15488,1
2018-09,87055,1
2018-09,93002,1
2018-09,19393,1
2018-09,77274,1
2018-09,21178,1
2018-09,62092,1
2018-09,16851,1
2018-09,61399,1
2018-09,86783,1
2018-09,59176,1
2018-09,18542,1
2018-09,13928,1
2018-09,77178,1
2018-09,66157,1
2018-09,86868,1
2018-09,69032,1
2018-09,87447,1
2018-09,17005,1
2018-09,24205,1
2018-09,87267,1
2018-09,12308,1
2018-09,77702,1
2018-09,75825,1
2018-09,89179,1
2018-09,76841,1
2018-09,40539,1
2018-09,19502,1
2018-09,39642,1
2018-09,15408,1
2018-09,49680,1
2018-09,73139,1
2018-09,75186,1
2018-09,88845,1
2018-09,44644,1
2018-09,88352,1
2018-09,79678,1
2018-09,60628,1
2018-09,60442,1
2018-09,34833,1
2018-09,89006,1
2018-09,11552,1
2018-09,62148,1
2018-09,17830,1
2018-09,12060,1
2018-09,12052,1
2018-09,91937,1
2018-09,24942,1
2018-09,78975,1
2018-09,18729,1
2018-09,89626,1
2018-09,27959,1
2018-09,24766,1
2018-09,77668,1
2018-09,77605,1
2018-09,88446,1
2018-09,53613,1
2018-09,13356,1
2018-09,49656,1
2018-09,64186,1
2018-09,64311,1
2018-09,76744,1
2018-09,17478,1
2018-09,90441,1
2018-09,85269,1
2018-09,19350,1
2018-09,12622,1
2018-09,22103,1
2018-09,12369,1
2018-09,56573,1
2018-09,66800,1
2018-09,90505,1
2018-09,48653,1
2018-09,87842,1
2018-09,49154,1
2018-09,77768,1
2018-09,64936,1
2018-09,93436,1
2018-09,81055,1
2018-09,70578,1
2018-09,85913,1
2018-09,86158,1
2018-09,18411,1
2018-09,13788,1
2018-09,76614,1
2018-09,90993,1
2018-09,36468,1
2018-09,89258,1
2018-09,45751,1
2018-09,64390,1
2018-09,27887,1
2018-09,27828,1
2018-09,91926,1
2018-09,17750,1
2018-09,12558,1
2018-09,11955,1
2018-09,52038,1
2018-09,14702,1
2018-09,71563,1
2018-09,91556,1
2018-09,28222,1
2018-09,75828,1
2018-09,90442,1
2018-09,87657,1
2018-09,25785,1
2018-09,69796,1
2018-09,57904,1
2018-09,12872,1
2018-09,89003,1
2018-09,58683,1
2018-09,23819,1
2018-09,24109,1
2018-09,13447,1
2018-09,43553,1
2018-09,59459,1
2018-09,70332,1
2018-09,60871,1
2018-09,79323,1
2018-09,85631,1
2018-09,82800,1
2018-09,10696,1
2018-09,38156,1
2018-09,82642,1
2018-09,88031,1
2018-09,17942,1
2018-09,48506,1
2018-09,86356,1
2018-09,72726,1
2018-09,88860,1
2018-09,86136,1
2018-09,83111,1
2018-09,61241,1
2018-09,68144,1
2018-09,77338,1
2018-09,92239,1
2018-09,13314,1
2018-09,15826,1
2018-09,21776,1
2018-09,84597,1
2018-09,89269,1
2018-09,75241,1
2018-09,93096,1
2018-09,85348,1
2018-09,22293,1
2018-09,84769,1
2018-09,10516,1
2018-09,80924,1
2018-09,79103,1
2018-09,25232,1
2018-09,23712,1
2018-09,14040,1
2018-09,81061,1
2018-09,10138,1
2018-09,61621,1
2018-09,22509,1
2018-09,40125,1
2018-09,13911,1
2018-09,89070,1
2018-09,92121,1
2018-09,91983,1
2018-09,17144,1
2018-09,16087,1
2018-09,84723,1
2018-09,41355,1
2018-09,91103,1
2018-09,23931,1
2018-09,87184,1
2018-09,14338,1
2018-09,15707,1
2018-09,41080,1
2018-09,60506,1
2018-09,13688,1
2018-09,11404,1
2018-09,35554,1
2018-09,86228,1
2018-09,48486,1
2018-09,16678,1
2018-09,37284,1
2018-09,84381,1
2018-09,89014,1
2018-09,14776,1
2018-09,60599,1
2018-09,26825,1
2018-09,58246,1
2018-09,87432,1
2018-09,43350,1
2018-09,82598,1
2018-09,15720,1
2018-09,85914,1
2018-09,13628,1
2018-09,76709,1
2018-09,14295,1
2018-09,28484,1
2018-09,10909,1
2018-09,23660,1
2018-09,13511,1
2018-09,22779,1
2018-09,23536,1
2018-09,32870,1
2018-09,90880,1
2018-09,64995,1
2018-09,22517,1
2018-09,87137,1
2018-09,76201,1
2018-09,75107,1
2018-09,35044,1
2018-09,81774,1
2018-09,88873,1
2018-09,12449,1
2018-09,34817,1
2018-09,52695,1
2018-09,76605,1
2018-09,81540,1
2018-09,92203,1
2018-09,14714,1
2018-09,15069,1
2018-09,25582,1
2018-09,93089,1
2018-09,91152,1
2018-09,44206,1
2018-09,76226,1
2018-09,85753,1
2018-09,81481,1
2018-09,46578,1
2018-09,21020,1
2018-09,21573,1
2018-09,78987,1
2018-09,34746,1
2018-09,25778,1
2018-09,14889,1
2018-09,85257,1
2018-09,39490,1
2018-09,23026,1
2018-09,76639,1
2018-09,82775,1
2018-09,90808,1
2018-09,23579,1
2018-09,77730,1
2018-09,13379,1
2018-09,87056,1
2018-09,92257,1
2018-09,66384,1
2018-09,92322,1
2018-09,11674,1
2018-09,21371,1
2018-09,11618,1
2018-09,86021,1
2018-09,89195,1
2018-09,11786,1
2018-09,10933,1
2018-09,84032,1
2018-09,81736,1
2018-09,21207,1
2018-09,52090,1
2018-09,37584,1
2018-09,90272,1
2018-09,77661,1
2018-09,92614,1
2018-09,26710,1
2018-09,42906,1
2018-09,45911,1
2018-09,75100,1
2018-09,29946,1
2018-09,92402,1
2018-09,52476,1
2018-09,93132,1
2018-09,84761,1
2018-09,83621,1
2018-09,11896,1
2018-09,46886,1
2018-09,12448,1
2018-09,25081,1
2018-09,24985,1
2018-09,92221,1
2018-09,90520,1
2018-09,85621,1
2018-09,91849,1
2018-09,86288,1
2018-09,30681,1
2018-09,16600,1
2018-09,57568,1
2018-09,61815,1
2018-09,12062,1
2018-09,11891,1
2018-09,82651,1
2018-09,90199,1
2018-09,82686,1
2018-09,24053,1
2018-09,16267,1
2018-09,15859,1
2018-09,84373,1
2018-09,15202,1
2018-09,79906,1
2018-09,24010,1
2018-09,49015,1
2018-09,77357,1
2018-09,46674,1
2018-09,23393,1
2018-09,88661,1
2018-09,79698,1
2018-09,13035,1
2018-09,11990,1
2018-09,90601,1
2018-09,75034,1
2018-09,23229,1
2018-09,89533,1
2018-09,15703,1
2018-09,15315,1
2018-09,81655,1
2018-09,93312,1
2018-09,21186,1
2018-09,52708,1
2018-09,65541,1
2018-09,21792,1
2018-09,38093,1
2018-09,15478,1
2018-09,85663,1
2018-09,80080,1
2018-09,85459,1
2018-09,16343,1
2018-09,83862,1
2018-09,75607,1
2018-09,69649,1
2018-09,13949,1
2018-09,13641,1
2018-09,52978,1
2018-09,56274,1
2018-09,14231,1
2018-09,36003,1
2018-09,77037,1
2018-09,89508,1
2018-09,77496,1
2018-09,25953,1
2018-09,42877,1
2018-09,59248,1
2018-09,16736,1
2018-09,14988,1
2018-09,11403,1
2018-09,90829,1
2018-09,90664,1
2018-09,12476,1
2018-09,87717,1
2018-09,91068,1
2018-09,40272,1
2018-09,14567,1
2018-09,75912,1
2018-09,90386,1
2018-09,23473,1
2018-09,89217,1
2018-09,77606,1
2018-09,18062,1
2018-09,14939,1
2018-09,47626,1
2018-09,88664,1
2018-09,90248,1
2018-09,88949,1
2018-09,32803,1
2018-09,44329,1
2018-09,80320,1
2018-09,17787,1
2018-09,86964,1
2018-09,87299,1
2018-09,82307,1
2018-09,91063,1
2018-09,93429,1
2018-09,42585,1
2018-09,12650,1
2018-09,75591,1
2018-09,80204,1
2018-09,91041,1
2018-09,90071,1
2018-09,34032,1
2018-09,59010,1
2018-09,14558,1
2018-09,83534,1
2018-09,84588,1
2018-09,80286,1
2018-09,12623,1
2018-09,13936,1
2018-09,76095,1
2018-09,25320,1
2018-09,79637,1
2018-09,14182,1
2018-09,17977,1
2018-09,76230,1
2018-09,80191,1
2018-09,90312,1
2018-09,85002,1
2018-09,42200,1
2018-09,77462,1
2018-09,92778,1
2018-09,24643,1
2018-09,80539,1
2018-09,84262,1
2018-09,90925,1
2018-09,32986,1
2018-09,91547,1
2018-09,87541,1
2018-09,60206,1
2018-09,86979,1
2018-09,89002,1
2018-09,27043,1
2018-09,19166,1
2018-09,82581,1
2018-09,81677,1
2018-09,57817,1
2018-09,89866,1
2018-09,86196,1
2018-09,58819,1
2018-09,76082,1
2018-09,60687,1
2018-09,91594,1
2018-09,16431,1
2018-09,71271,1
2018-09,17743,1
2018-09,62308,1
2018-09,88863,1
2018-09,17929,1
2018-09,84129,1
2018-09,85035,1
2018-09,75654,1
2018-09,60986,1
2018-09,76795,1
2018-09,68196,1
2018-09,93101,1
2018-09,76185,1
2018-09,44601,1
2018-09,13983,1
2018-09,76712,1
2018-09,79210,1
2018-09,89781,1
2018-09,14579,1
2018-09,62498,1
2018-09,38762,1
2018-09,79785,1
2018-09,16753,1
2018-09,27991,1
2018-09,89509,1
2018-09,87445,1
2018-09,90178,1
2018-09,14983,1
2018-09,87034,1
2018-09,53065,1
2018-09,86719,1
2018-09,52329,1
2018-09,65307,1
2018-09,90569,1
2018-09,52230,1
2018-09,29938,1
2018-09,83597,1
2018-10,14593,1
2018-10,10107,1
2018-10,84788,1
2018-10,14542,1
2018-10,22111,1
2018-10,47896,1
2018-10,13407,1
2018-10,11850,1
2018-10,90319,1
2018-10,55976,1
2018-10,83443,1
2018-10,59408,1
2018-10,92655,1
2018-10,38703,1
2018-10,92611,1
2018-10,21936,1
2018-10,65875,1
2018-10,17778,1
2018-10,18163,1
2018-10,59328,1
2018-10,14541,1
2018-10,76076,1
2018-10,11308,1
2018-10,91233,1
2018-10,19561,1
2018-10,66181,1
2018-10,22752,1
2018-10,10104,1
2018-10,89525,1
2018-10,66093,1
2018-10,26403,1
2018-10,70519,1
2018-10,13856,1
2018-10,43449,1
2018-10,92602,1
2018-10,89393,1
2018-10,86580,1
2018-10,14008,1
2018-10,13901,1
2018-10,20482,1
2018-10,75510,1
2018-10,13721,1
2018-10,50876,1
2018-10,48725,1
2018-10,10145,1
2018-10,90215,1
2018-10,12490,1
2018-10,87055,1
2018-10,15488,1
2018-10,57665,1
2018-10,62092,1
2018-10,22592,1
2018-10,93002,1
2018-10,15579,1
2018-10,77274,1
2018-10,59176,1
2018-10,86783,1
2018-10,86868,1
2018-10,66157,1
2018-10,21178,1
2018-10,19393,1
2018-10,24205,1
2018-10,16851,1
2018-10,13928,1
2018-10,69032,1
2018-10,61399,1
2018-10,77178,1
2018-10,77702,1
2018-10,19502,1
2018-10,87447,1
2018-10,17005,1
2018-10,12308,1
2018-10,18542,1
2018-10,89179,1
2018-10,40539,1
2018-10,15408,1
2018-10,87267,1
2018-10,88845,1
2018-10,44644,1
2018-10,75186,1
2018-10,89626,1
2018-10,49680,1
2018-10,76841,1
2018-10,89006,1
2018-10,75825,1
2018-10,73139,1
2018-10,39642,1
2018-10,88352,1
2018-10,60442,1
2018-10,27959,1
2018-10,62148,1
2018-10,60628,1
2018-10,91937,1
2018-10,93436,1
2018-10,17830,1
2018-10,78975,1
2018-10,77668,1
2018-10,12060,1
2018-10,79678,1
2018-10,64186,1
2018-10,18729,1
2018-10,12369,1
2018-10,34833,1
2018-10,12052,1
2018-10,11552,1
2018-10,77605,1
2018-10,24942,1
2018-10,12872,1
2018-10,90441,1
2018-10,13356,1
2018-10,77768,1
2018-10,49656,1
2018-10,64936,1
2018-10,12622,1
2018-10,17478,1
2018-10,64311,1
2018-10,18411,1
2018-10,24766,1
2018-10,88446,1
2018-10,70578,1
2018-10,48653,1
2018-10,49154,1
2018-10,90993,1
2018-10,19350,1
2018-10,13788,1
2018-10,76744,1
2018-10,53613,1
2018-10,56573,1
2018-10,45751,1
2018-10,22103,1
2018-10,81055,1
2018-10,87842,1
2018-10,64390,1
2018-10,90505,1
2018-10,86158,1
2018-10,85913,1
2018-10,89258,1
2018-10,85269,1
2018-10,27828,1
2018-10,11955,1
2018-10,71563,1
2018-10,12558,1
2018-10,91926,1
2018-10,25785,1
2018-10,91556,1
2018-10,52038,1
2018-10,36468,1
2018-10,66800,1
2018-10,24109,1
2018-10,17750,1
2018-10,17942,1
2018-10,90442,1
2018-10,76614,1
2018-10,89003,1
2018-10,28222,1
2018-10,27887,1
2018-10,59459,1
2018-10,69796,1
2018-10,79323,1
2018-10,57904,1
2018-10,13447,1
2018-10,14702,1
2018-10,10696,1
2018-10,60871,1
2018-10,43553,1
2018-10,87657,1
2018-10,23819,1
2018-10,87184,1
2018-10,82642,1
2018-10,86136,1
2018-10,21776,1
2018-10,82800,1
2018-10,93096,1
2018-10,38156,1
2018-10,77338,1
2018-10,88031,1
2018-10,84597,1
2018-10,68144,1
2018-10,85348,1
2018-10,85631,1
2018-10,86356,1
2018-10,48506,1
2018-10,92239,1
2018-10,13314,1
2018-10,75828,1
2018-10,58683,1
2018-10,23712,1
2018-10,25232,1
2018-10,84769,1
2018-10,70332,1
2018-10,89269,1
2018-10,80924,1
2018-10,14295,1
2018-10,10516,1
2018-10,17144,1
2018-10,72726,1
2018-10,79103,1
2018-10,22293,1
2018-10,22509,1
2018-10,23931,1
2018-10,75241,1
2018-10,83111,1
2018-10,14040,1
2018-10,13911,1
2018-10,81061,1
2018-10,13688,1
2018-10,35554,1
2018-10,16678,1
2018-10,11404,1
2018-10,86228,1
2018-10,61621,1
2018-10,92121,1
2018-10,10138,1
2018-10,91103,1
2018-10,32870,1
2018-10,89070,1
2018-10,15720,1
2018-10,15707,1
2018-10,60599,1
2018-10,15826,1
2018-10,48486,1
2018-10,41080,1
2018-10,84723,1
2018-10,76201,1
2018-10,23536,1
2018-10,26825,1
2018-10,16087,1
2018-10,22517,1
2018-10,14338,1
2018-10,89014,1
2018-10,58246,1
2018-10,14776,1
2018-10,87432,1
2018-10,40125,1
2018-10,84381,1
2018-10,13628,1
2018-10,41355,1
2018-10,81481,1
2018-10,44206,1
2018-10,60506,1
2018-10,82598,1
2018-10,22779,1
2018-10,91983,1
2018-10,93089,1
2018-10,23660,1
2018-10,76226,1
2018-10,85914,1
2018-10,23026,1
2018-10,81540,1
2018-10,46578,1
2018-10,10909,1
2018-10,64995,1
2018-10,76605,1
2018-10,34817,1
2018-10,25778,1
2018-10,76709,1
2018-10,61241,1
2018-10,88873,1
2018-10,90880,1
2018-10,35044,1
2018-10,14889,1
2018-10,12449,1
2018-10,77730,1
2018-10,34746,1
2018-10,88860,1
2018-10,43350,1
2018-10,21573,1
2018-10,52090,1
2018-10,25582,1
2018-10,91152,1
2018-10,56274,1
2018-10,13511,1
2018-10,92203,1
2018-10,14714,1
2018-10,85753,1
2018-10,11674,1
2018-10,28484,1
2018-10,90808,1
2018-10,81774,1
2018-10,30681,1
2018-10,76639,1
2018-10,87137,1
2018-10,21207,1
2018-10,87056,1
2018-10,92322,1
2018-10,82775,1
2018-10,15069,1
2018-10,21020,1
2018-10,52695,1
2018-10,92614,1
2018-10,16600,1
2018-10,37584,1
2018-10,24985,1
2018-10,21371,1
2018-10,85257,1
2018-10,78987,1
2018-10,40272,1
2018-10,57568,1
2018-10,92257,1
2018-10,75107,1
2018-10,24053,1
2018-10,42906,1
2018-10,24010,1
2018-10,10933,1
2018-10,45911,1
2018-10,81736,1
2018-10,86021,1
2018-10,11618,1
2018-10,13379,1
2018-10,12448,1
2018-10,26710,1
2018-10,84761,1
2018-10,92221,1
2018-10,82651,1
2018-10,23393,1
2018-10,15859,1
2018-10,39490,1
2018-10,29946,1
2018-10,46674,1
2018-10,90601,1
2018-10,11891,1
2018-10,84032,1
2018-10,23229,1
2018-10,46886,1
2018-10,93132,1
2018-10,11896,1
2018-10,16267,1
2018-10,82686,1
2018-10,90272,1
2018-10,79906,1
2018-10,85621,1
2018-10,16343,1
2018-10,12062,1
2018-10,90199,1
2018-10,75100,1
2018-10,91849,1
2018-10,38093,1
2018-10,77661,1
2018-10,21792,1
2018-10,13949,1
2018-10,59248,1
2018-10,79698,1
2018-10,77357,1
2018-10,92402,1
2018-10,15202,1
2018-10,89195,1
2018-10,81655,1
2018-10,25081,1
2018-10,86288,1
2018-10,49015,1
2018-10,23579,1
2018-10,90520,1
2018-10,36003,1
2018-10,84373,1
2018-10,23473,1
2018-10,91068,1
2018-10,65541,1
2018-10,14988,1
2018-10,11786,1
2018-10,77606,1
2018-10,11403,1
2018-10,52708,1
2018-10,83862,1
2018-10,83621,1
2018-10,66384,1
2018-10,11990,1
2018-10,42585,1
2018-10,93312,1
2018-10,85459,1
2018-10,88661,1
2018-10,52476,1
2018-10,15478,1
2018-10,25953,1
2018-10,15315,1
2018-10,42877,1
2018-10,61815,1
2018-10,90386,1
2018-10,89508,1
2018-10,87299,1
2018-10,89217,1
2018-10,90664,1
2018-10,13035,1
2018-10,47626,1
2018-10,16736,1
2018-10,32803,1
2018-10,12476,1
2018-10,52978,1
2018-10,75607,1
2018-10,87717,1
2018-10,14182,1
2018-10,88664,1
2018-10,16431,1
2018-10,80320,1
2018-10,17787,1
2018-10,91063,1
2018-10,25320,1
2018-10,82307,1
2018-10,80286,1
2018-10,90829,1
2018-10,90248,1
2018-10,69649,1
2018-10,18062,1
2018-10,14231,1
2018-10,13641,1
2018-10,57817,1
2018-10,44329,1
2018-10,75034,1
2018-10,90071,1
2018-10,80080,1
2018-10,21186,1
2018-10,89533,1
2018-10,91041,1
2018-10,27043,1
2018-10,80204,1
2018-10,80191,1
2018-10,14939,1
2018-10,77037,1
2018-10,15703,1
2018-10,14558,1
2018-10,59010,1
2018-10,92778,1
2018-10,86964,1
2018-10,76095,1
2018-10,77462,1
2018-10,79637,1
2018-10,76082,1
2018-10,12650,1
2018-10,32986,1
2018-10,84588,1
2018-10,86979,1
2018-10,58819,1
2018-10,82581,1
2018-10,24643,1
2018-10,85663,1
2018-10,75591,1
2018-10,75912,1
2018-10,83534,1
2018-10,91547,1
2018-10,76712,1
2018-10,42200,1
2018-10,62308,1
2018-10,12623,1
2018-10,76230,1
2018-10,77496,1
2018-10,17743,1
2018-10,13936,1
2018-10,90312,1
2018-10,84262,1
2018-10,17929,1
2018-10,27991,1
2018-10,38762,1
2018-10,85035,1
2018-10,34032,1
2018-10,19166,1
2018-10,84129,1
2018-10,88949,1
2018-10,89002,1
2018-10,71271,1
2018-10,79210,1
2018-10,76795,1
2018-10,85002,1
2018-10,90925,1
2018-10,91594,1
2018-10,60687,1
2018-10,53065,1
2018-10,88863,1
2018-10,89866,1
2018-10,87541,1
2018-10,60206,1
2018-10,52329,1
2018-10,93101,1
2018-10,83597,1
2018-10,87034,1
2018-10,14567,1
2018-10,86196,1
2018-10,68196,1
2018-10,76185,1
2018-10,77660,1
2018-10,90178,1
2018-10,65307,1
2018-10,79785,1
2018-10,91461,1
2018-10,16753,1
2018-10,87445,1
2018-10,13818,1
2018-10,71175,1
2018-10,81677,1
2018-10,13983,1
2018-10,90454,1
2018-10,63467,1
2018-10,44601,1
2018-10,89781,1
2018-10,62498,1
2018-10,29938,1
2018-10,11600,1
2018-10,90569,1
2018-10,86719,1
2018-10,89509,1
2018-10,28804,1
2018-10,51625,1
2018-11,10107,1
2018-11,14593,1
2018-11,84788,1
2018-11,22111,1
2018-11,14542,1
2018-11,47896,1
2018-11,13407,1
2018-11,11850,1
2018-11,90319,1
2018-11,83443,1
2018-11,55976,1
2018-11,59408,1
2018-11,92655,1
2018-11,38703,1
2018-11,21936,1
2018-11,92611,1
2018-11,65875,1
2018-11,17778,1
2018-11,18163,1
2018-11,14541,1
2018-11,59328,1
2018-11,76076,1
2018-11,11308,1
2018-11,91233,1
2018-11,66181,1
2018-11,19561,1
2018-11,22752,1
2018-11,10104,1
2018-11,89525,1
2018-11,66093,1
2018-11,13856,1
2018-11,26403,1
2018-11,70519,1
2018-11,43449,1
2018-11,13721,1
2018-11,92602,1
2018-11,14008,1
2018-11,20482,1
2018-11,50876,1
2018-11,89393,1
2018-11,75510,1
2018-11,48725,1
2018-11,90215,1
2018-11,10145,1
2018-11,12490,1
2018-11,17005,1
2018-11,13901,1
2018-11,22592,1
2018-11,87055,1
2018-11,15488,1
2018-11,62092,1
2018-11,86580,1
2018-11,93002,1
2018-11,15579,1
2018-11,59176,1
2018-11,57665,1
2018-11,77274,1
2018-11,66157,1
2018-11,16851,1
