gvkey,gsector,ggroup,gind,gsubind
166704,40,4030,403010,40301040
166705,40,4030,403010,40301020
166706,45,4520,452010,45201020
166709,10,1010,101020,10102040
166711,25,2520,252030,25203010
166723,40,4010,401010,40101015
166729,40,4020,402010,40201020
166730,,,,
166733,25,2550,255020,25502020
166734,15,1510,151040,15104020
166737,45,4520,452010,45201020
166740,10,1010,101020,10102040
166743,45,4510,451030,45103010
166746,40,4020,402020,40202010
166747,40,4010,401020,40102010
166750,15,1510,151040,15104020
166751,40,4010,401010,40101015
166754,35,3510,351020,35102030
166756,20,2020,202020,20202020
166765,55,5510,551030,55103010
166766,40,4030,403010,40301020
166767,15,1510,151040,15104050
166768,40,4020,402030,40203010
166773,25,2520,252010,25201040
166775,40,4010,401010,40101015
166789,20,2010,201070,20107010
166790,10,1010,101010,10101020
166792,15,1510,151050,15105020
166794,25,2520,252010,25201050
166803,20,2020,202010,20201050
170295,15,1510,151040,15104030
170297,10,1010,101020,10102030
170305,25,2540,254010,25401010
170307,60,6020,602010,60201020
170311,20,2020,202010,20201070
170312,25,2550,255040,25504030
170322,10,1010,101020,10102050
170327,,,,
170335,45,4510,451030,45103020
170337,,,,
170338,,,,
170339,,,,
170340,,,,
170341,,,,
170342,,,,
170347,35,3510,351010,35101010
170353,25,2540,254010,25401030
170354,,,,
170356,15,1510,151040,15104020
170359,35,3520,352020,35202010
170360,10,1010,101010,10101020
170361,10,1010,101010,10101020
170373,15,1510,151040,15104020
170374,10,1010,101020,10102020
170375,60,6010,601010,60101040
170376,45,4510,451030,45103030
170378,25,2520,252010,25201040
170385,10,1010,101020,10102020
170387,30,3020,302010,30201020
170391,50,5020,502030,50203010
170396,40,4010,401010,40101015
170401,15,1510,151040,15104040
170403,15,1510,151040,15104020
170409,20,2020,202020,20202020
170418,20,2010,201070,20107010
170419,40,4010,401010,40101015
170420,35,3520,352010,35201010
170421,50,5020,502020,50202010
170422,25,2530,253010,25301040
170425,15,1510,151040,15104030
170426,15,1510,151040,15104030
170430,35,3520,352010,35201010
170443,35,3510,351020,35102015
170444,45,4510,451030,45103020
170445,10,1010,101020,10102020
170450,35,3520,352020,35202010
170453,,,,
170454,,,,
170455,,,,
170458,45,4510,451010,45101010
170459,20,2020,202010,20201050
170463,,,,
170464,,,,
170465,,,,
170466,,,,
170467,,,,
170468,,,,
170469,,,,
170472,40,4010,401020,40102010
170473,,,,
170474,,,,
170475,,,,
170491,45,4510,451030,45103010
170494,45,4520,452030,45203010
170495,15,1510,151040,15104030
170496,10,1010,101020,10102020
170498,10,1010,101020,10102020
170499,,,,
170520,35,3520,352010,35201010
170527,30,3020,302020,30202030
170528,20,2030,203010,20301010
170529,15,1510,151040,15104020
170531,35,3510,351010,35101020
170533,25,2520,252020,25202010
170534,55,5510,551040,55104010
170535,30,3020,302020,30202030
170537,40,4010,401020,40102010
170543,45,4510,451010,45101010
170551,,,,
170552,,,,
170555,10,1010,101020,10102040
170560,15,1510,151040,15104020
170566,10,1010,101020,10102020
170567,15,1510,151040,15104020
170570,20,2020,202020,20202020
170573,15,1510,151040,15104020
170574,,,,
170575,,,,
170576,,,,
170577,,,,
170578,,,,
170579,,,,
170580,,,,
170581,,,,
170582,,,,
170587,,,,
170588,,,,
170589,,,,
170592,20,2010,201030,20103010
170593,,,,
170594,,,,
170596,15,1510,151040,15104020
170597,,,,
170598,30,3020,302020,30202010
170602,20,2010,201010,20101010
170603,20,2010,201020,20102010
170605,,,,
170607,15,1510,151040,15104040
170611,30,3030,303020,30302010
170612,10,1010,101020,10102020
170613,10,1010,101020,10102020
170614,20,2030,203040,20304020
170615,45,4530,453010,45301020
170616,45,4510,451030,45103010
170617,50,5020,502030,50203010
170620,10,1010,101020,10102020
170621,,,,
170622,,,,
170623,,,,
170624,,,,
170625,,,,
170626,10,1010,101020,10102020
170627,10,1010,101020,10102020
170628,35,3510,351020,35102015
170639,10,1010,101020,10102050
170646,,,,
170647,,,,
170648,,,,
170649,10,1010,101020,10102030
170651,,,,
170652,,,,
170653,,,,
170655,20,2010,201070,20107010
170658,15,1510,151020,15102010
170659,50,5020,502030,50203010
170663,,,,
170664,,,,
170665,45,4510,451010,45101010
170668,,,,
170669,,,,
170670,,,,
170671,,,,
170672,,,,
170673,,,,
170674,,,,
170675,,,,
170676,,,,
170677,10,1010,101020,10102020
170682,,,,
170683,35,3510,351010,35101010
170684,,,,
170685,,,,
170686,,,,
170687,,,,
170688,,,,
170689,,,,
170692,35,3510,351010,35101010
170693,,,,
170694,,,,
170698,,,,
170702,,,,
170707,25,2510,251010,25101010
170713,10,1010,101020,10102020
170714,60,6010,601040,60104010
170715,20,2020,202010,20201050
170716,20,2010,201030,20103010
170717,,,,
170718,,,,
170719,,,,
170720,,,,
170721,,,,
170722,,,,
170723,,,,
170724,,,,
170725,30,3010,301010,30101010
170726,25,2550,255020,25502020
170728,15,1510,151040,15104040
170730,35,3520,352010,35201010
170731,,,,
170732,,,,
170733,,,,
170734,,,,
170736,,,,
170737,,,,
170738,,,,
170739,,,,
170740,,,,
170741,,,,
170742,,,,
170743,,,,
170746,15,1510,151040,15104020
170748,10,1010,101020,10102040
170749,45,4520,452030,45203010
170750,10,1010,101020,10102020
170751,,,,
170753,,,,
170756,45,4510,451030,45103020
170758,20,2010,201020,20102010
170759,45,4510,451010,45101010
170761,25,2550,255030,25503030
170762,45,4510,451010,45101010
170763,50,5020,502020,50202010
170765,20,2010,201020,20102010
170771,,,,
170772,,,,
170773,10,1010,101020,10102020
170775,40,4020,402030,40203010
170778,,,,
170779,,,,
170781,10,1010,101020,10102020
170784,25,2510,251010,25101010
170785,15,1510,151040,15104030
170787,35,3520,352010,35201010
170788,35,3520,352010,35201010
170789,,,,
170790,,,,
170791,40,4020,402030,40203040
170795,40,4020,402030,40203010
170797,15,1510,151040,15104020
170799,45,4510,451010,45101010
170800,,,,
170801,35,3520,352010,35201010
170802,,,,
170804,10,1010,101020,10102030
170813,35,3520,352020,35202010
170814,15,1510,151040,15104030
170818,50,5020,502010,50201010
170821,25,2520,252010,25201040
170823,35,3510,351020,35102010
170825,,,,
170826,35,3520,352020,35202010
170827,35,3520,352020,35202010
170829,,,,
170830,,,,
170831,,,,
170833,10,1010,101020,10102020
170834,45,4510,451030,45103010
170839,15,1510,151010,15101040
170841,10,1010,101020,10102030
170842,,,,
170843,50,5020,502010,50201010
170847,40,4030,403010,40301050
170853,30,3010,301010,30101030
170855,30,3030,303020,30302010
170858,,,,
170860,10,1010,101020,10102020
170864,15,1510,151030,15103010
170868,40,4020,402020,40202010
170869,10,1010,101020,10102020
170870,35,3520,352010,35201010
170873,,,,
170875,25,2540,254010,25401010
170877,,,,
170879,15,1510,151040,15104020
170881,55,5510,551010,55101010
170883,40,4040,404020,40402050
170884,,,,
170885,,,,
170886,,,,
170888,60,6020,602010,60201020
170889,10,1010,101020,10102020
170890,15,1510,151040,15104020
170892,15,1510,151040,15104025
170893,10,1010,101020,10102020
170894,10,1010,101020,10102020
170898,30,3030,303020,30302010
170903,55,5510,551050,55105010
170904,25,2520,252030,25203010
170912,35,3520,352030,35203010
170913,,,,
170914,,,,
170915,45,4510,451030,45103010
170917,,,,
170918,,,,
170919,25,2540,254010,25401010
170920,25,2530,253020,25302010
170922,40,4040,404020,40402050
170925,,,,
170936,45,4520,452030,45203020
170941,35,3520,352020,35202010
170945,35,3520,352010,35201010
170947,35,3520,352020,35202010
170957,,,,
170959,,,,
170960,20,2010,201060,20106020
170961,35,3520,352010,35201010
170964,20,2010,201060,20106015
170965,35,3510,351020,35102015
170966,,,,
170967,,,,
170968,,,,
170969,35,3520,352010,35201010
170972,20,2010,201040,20104010
170974,15,1510,151040,15104040
170975,20,2010,201040,20104010
170976,10,1010,101020,10102040
170981,,,,
170982,,,,
170983,,,,
170984,,,,
170985,,,,
170986,25,2520,252020,25202020
170988,50,5020,502030,50203010
170991,,,,
170992,55,5510,551010,55101010
170994,10,1010,101020,10102040
170995,30,3020,302020,30202030
171000,50,5020,502020,50202010
171001,10,1010,101020,10102020
171002,35,3510,351010,35101010
171003,45,4510,451010,45101010
171007,45,4510,451030,45103020
171009,,,,
171011,,,,
171012,,,,
171013,,,,
171014,,,,
171015,,,,
171019,,,,
171022,35,3520,352010,35201010
171023,40,4020,402030,40203010
171025,,,,
171037,35,3510,351020,35102015
171043,30,3020,302020,30202010
171045,25,2520,252030,25203010
171047,10,1010,101020,10102020
171049,25,2530,253010,25301040
171053,,,,
171054,15,1510,151040,15104040
171057,30,3030,303020,30302010
171058,30,3020,302020,30202010
171059,10,1010,101010,10101020
171061,55,5510,551010,55101010
171065,,,,
171067,45,4510,451030,45103020
171070,10,1010,101010,10101020
171074,20,2010,201030,20103010
171078,35,3510,351030,35103010
171079,,,,
171082,15,1510,151040,15104020
171083,15,1510,151040,15104020
171085,,,,
171086,,,,
171087,,,,
171091,,,,
171097,35,3520,352010,35201010
171098,45,4510,451010,45101010
171099,10,1010,101020,10102020
171102,,,,
171103,10,1010,101020,10102020
171105,45,4510,451010,45101010
171106,45,4520,452030,45203030
171108,,,,
171109,60,6010,601060,60106010
171111,15,1510,151040,15104020
171114,25,2550,255020,25502020
171121,,,,
171123,,,,
171132,,,,
171135,,,,
171136,,,,
171137,40,4040,404020,40402010
171139,10,1010,101020,10102040
171140,,,,
171141,25,2550,255040,25504040
171143,,,,
171145,,,,
171146,,,,
171147,,,,
171148,,,,
171149,,,,
171150,,,,
171151,,,,
171152,,,,
171153,,,,
171154,,,,
171155,20,2010,201060,20106020
171161,15,1510,151040,15104030
171164,50,5020,502010,50201010
171165,,,,
171170,,,,
171171,,,,
171172,,,,
171173,,,,
171174,15,1510,151040,15104040
171175,,,,
171176,15,1510,151040,15104020
171180,15,1510,151040,15104050
171187,35,3520,352010,35201010
171189,,,,
171191,,,,
171205,,,,
171206,10,1010,101020,10102050
171207,10,1010,101020,10102020
171210,50,5020,502030,50203010
171212,10,1010,101020,10102020
171213,,,,
171217,15,1510,151040,15104020
171220,25,2540,254010,25401030
171231,10,1010,101020,10102020
171235,10,1010,101020,10102020
171238,40,4030,403010,40301010
171241,35,3520,352010,35201010
171242,45,4510,451010,45101010
174013,10,1010,101020,10102030
174016,10,1010,101010,10101020
174019,35,3520,352010,35201010
174022,60,6020,602010,60201040
174024,,,,
174025,20,2030,203020,20302010
174026,40,4020,402010,40201060
174031,15,1510,151040,15104020
174032,45,4520,452030,45203010
174036,40,4010,401010,40101010
174038,15,1510,151040,15104020
174039,40,4040,404030,40403020
174040,,,,
174048,50,5010,501010,50101010
174049,20,2010,201020,20102010
174050,35,3510,351010,35101010
174052,,,,
174053,40,4030,403010,40301040
174054,55,5510,551050,55105010
174056,,,,
174057,45,4530,453010,45301020
174058,,,,
174059,15,1510,151040,15104045
174062,,,,
174066,45,4510,451020,45102010
174070,35,3510,351010,35101010
174071,10,1010,101020,10102050
174074,10,1010,101010,10101020
174075,15,1510,151010,15101050
174076,20,2020,202010,20201030
174077,45,4510,451030,45103020
174079,,,,
174080,,,,
174081,,,,
174090,25,2520,252020,25202010
174091,25,2540,254010,25401025
174093,,,,
174094,35,3510,351010,35101010
174095,,,,
174097,45,4510,451030,45103020
174101,,,,
174105,35,3510,351010,35101010
174108,10,1010,101020,10102040
174110,,,,
174114,40,4010,401010,40101015
174115,40,4020,402010,40201050
174116,40,4020,402030,40203020
174117,45,4510,451030,45103010
174118,35,3510,351010,35101010
174119,20,2010,201070,20107010
174121,20,2030,203030,20303010
174124,15,1510,151040,15104020
174130,50,5010,501010,50101020
174132,15,1510,151040,15104030
174133,10,1010,101020,10102020
174134,35,3520,352010,35201010
174135,10,1010,101020,10102040
174136,35,3520,352010,35201010
174140,35,3520,352020,35202010
174143,50,5020,502010,50201010
174144,15,1510,151040,15104030
174147,25,2550,255030,25503030
174148,40,4010,401020,40102010
174149,25,2540,254010,25401040
174151,,,,
174152,20,2010,201060,20106010
174157,15,1510,151040,15104040
174158,35,3520,352020,35202010
174159,40,4030,403010,40301040
174160,35,3520,352010,35201010
174162,,,,
174167,15,1510,151040,15104050
174168,25,2540,254010,25401020
174169,10,1010,101020,10102020
174180,35,3510,351010,35101010
174182,,,,
174183,20,2030,203040,20304020
174185,25,2550,255040,25504050
174186,45,4510,451030,45103010
174212,10,1010,101020,10102020
174222,25,2530,253010,25301040
174228,,,,
174236,35,3510,351020,35102020
174255,35,3520,352010,35201010
174265,15,1510,151040,15104050
174275,45,4520,452010,45201020
174277,15,1510,151010,15101010
174280,15,1510,151040,15104020
174282,10,1010,101010,10101020
174283,35,3520,352010,35201010
174287,,,,
174288,,,,
174289,30,3010,301010,30101030
174290,,,,
174292,40,4020,402030,40203010
174297,40,4010,401020,40102010
174298,45,4530,453010,45301010
174300,,,,
174301,40,4010,401010,40101015
174302,45,4510,451030,45103010
174306,30,3020,302020,30202030
174307,,,,
174309,45,4520,452010,45201020
174310,20,2020,202020,20202020
174311,40,4020,402030,40203010
174312,10,1010,101020,10102050
174313,40,4010,401010,40101015
174314,50,5020,502020,50202010
174315,15,1510,151050,15105020
174316,10,1010,101020,10102040
174317,45,4520,452010,45201020
174319,,,,
174322,35,3520,352010,35201010
174325,15,1510,151040,15104030
174329,35,3520,352010,35201010
174348,20,2010,201010,20101010
174351,,,,
174352,10,1010,101020,10102020
174354,45,4510,451030,45103020
174355,20,2010,201060,20106020
174357,,,,
174359,,,,
174360,40,4020,402040,40204010
174361,10,1010,101010,10101020
174365,15,1510,151040,15104040
174367,10,1010,101020,10102030
174368,55,5510,551050,55105020
174370,40,4020,402030,40203010
174376,35,3510,351010,35101010
174377,15,1510,151040,15104020
174378,10,1010,101020,10102050
174389,40,4030,403010,40301010
174390,35,3510,351010,35101010
174391,35,3510,351010,35101010
174393,20,2010,201040,20104010
174394,40,4040,404030,40403030
174395,10,1010,101020,10102020
174397,,,,
174401,40,4010,401020,40102010
174403,20,2030,203040,20304020
174413,30,3010,301010,30101030
174428,35,3510,351020,35102015
174432,15,1510,151040,15104020
174449,40,4010,401010,40101015
174454,35,3510,351010,35101010
174455,40,4010,401010,40101015
174470,40,4010,401020,40102010
174471,45,4510,451010,45101010
174472,35,3520,352020,35202010
174473,15,1510,151040,15104020
174474,10,1010,101020,10102020
174482,,,,
174483,25,2550,255040,25504040
174485,45,4510,451030,45103010
174487,15,1510,151040,15104040
174488,,,,
174490,50,5010,501010,50101020
174499,,,,
174507,35,3520,352010,35201010
174510,45,4510,451010,45101010
174513,15,1510,151040,15104040
174520,40,4020,402030,40203020
174531,45,4520,452010,45201020
174534,40,4010,401010,40101010
174540,40,4020,402010,40201020
174541,20,2020,202020,20202020
174551,40,4020,402030,40203010
174552,20,2010,201040,20104010
174567,15,1510,151010,15101050
174579,50,5010,501020,50102010
174595,10,1010,101020,10102020
174596,10,1010,101020,10102050
174597,40,4010,401010,40101015
174598,,,,
174603,20,2010,201030,20103010
174625,25,2540,254010,25401030
174637,20,2020,202020,20202020
174638,50,5010,501010,50101010
174647,35,3510,351020,35102030
174648,35,3520,352010,35201010
174656,10,1010,101020,10102020
174663,20,2010,201010,20101010
174691,20,2010,201060,20106020
174692,35,3510,351020,35102015
174693,25,2510,251010,25101010
174697,10,1010,101020,10102020
174700,20,2030,203030,20303010
174703,25,2550,255010,25501010
174729,25,2530,253010,25301020
174737,10,1010,101010,10101020
174738,50,5020,502020,50202010
174739,25,2550,255020,25502020
174742,10,1010,101010,10101020
174743,35,3520,352020,35202010
174744,40,4020,402030,40203020
174835,25,2530,253020,25302020
174838,45,4510,451030,45103010
174839,,,,
174840,,,,
174841,,,,
174842,,,,
174843,,,,
174844,,,,
174845,,,,
174846,,,,
174847,,,,
174848,,,,
174849,,,,
174850,,,,
174851,25,2530,253010,25301040
174852,15,1510,151020,15102010
174854,,,,
174855,,,,
174856,,,,
174857,,,,
174858,,,,
174859,,,,
174860,,,,
174861,,,,
174862,,,,
174870,45,4510,451010,45101010
174871,45,4510,451010,45101010
174873,10,1010,101020,10102020
174875,10,1010,101010,10101020
174876,35,3510,351010,35101020
174886,30,3030,303020,30302010
174887,,,,
174888,,,,
174889,,,,
174890,,,,
174891,,,,
174892,,,,
174893,,,,
174894,,,,
174895,,,,
174896,,,,
174898,,,,
174899,,,,
174900,,,,
174901,,,,
174902,,,,
174903,15,1510,151040,15104020
174904,50,5020,502020,50202010
174926,60,6010,601010,60101010
174929,,,,
174930,,,,
174932,10,1010,101020,10102030
174934,45,4510,451030,45103010
174935,,,,
174937,,,,
174938,10,1010,101020,10102020
174941,,,,
174942,,,,
174943,,,,
174944,,,,
174995,20,2020,202010,20201070
174996,50,5010,501010,50101010
174997,10,1010,101020,10102050
174999,,,,
175000,,,,
175001,25,2510,251010,25101010
175004,50,5010,501010,50101010
175005,45,4510,451010,45101010
175006,10,1010,101020,10102020
175007,20,2030,203020,20302010
175008,35,3520,352010,35201010
175010,10,1010,101020,10102020
175011,,,,
175012,10,1010,101020,10102050
175013,35,3520,352010,35201010
